patentkey,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
52,0.014820390752020919,0.01985752002401733,0.014820390752020919,0.005769253125746991,0.057777521588171524,0.04839985670085522,0.005487758483079391,0.013297893864718911,0.009507568509154681,0.01051192629081447,0.007978272985758912,0.013550554759814709,0.0036653774365818645,0.0635405498529062,0.051171346869386854,0.01585670988034511,0.07143679331172326,0.01103750071893404,0.013203979917200914,0.004726142913980165,0.01700824958708807,0.04966742849396537,0.258289311292502,0.028570070274421985,0.0242510672715219,0.0465822397793109,0.028471266810733475,0.023250252802902997,0.251604291409346,0.013736486721782999,0.04399813726871856,0.038483524807790194,0.05043132978173507,0.010907042970979901,0.025118513780062246,0.004721130489438743,0.0019634643537111444,0.010016607715215517,0.0034950606135530243,0.012165060919722435,0.023020212627028927,0.02738658391736491,0.021412996375411063,0.10018693562979729,0.008902161708153245,0.058577555781264494,0.017776513810544924,0.00989960700571566,0.019556780993459172,0.014157502194559144,0.036802158867350256,0.0191818485545623,1.0,0.02868755354379585,0.02420118159772223,0.026845584352644166,0.06053452025810336,0.025039972535056288,0.04061533073857644,0.008213284610944043,0.03781391477869902,0.02993342078467355,0.02801202827121449,0.013046532357048815,0.012148530063600092,0.026576439966144515,0.027958807457960894,0.01829867771055376,0.020614406738904585,0.01745415767234645,0.013630625178916738,0.022483569566748022,0.021394420710359227,0.005135358437684962,0.020099536728316228,0.016832855020677294,0.009914080907488037,0.05998655729549453,0.015587382281309589,0.02717275190167846,0.04679933210554659,0.014222853747560044,0.32225139777129314,0.024346943991345706,0.024261745206245452,0.08422123196736032,0.031098243202011145,0.04568843471534284,0.006866097660226865,0.01655481807895208,0.018327197236554,0.018064010483696286,0.012756597748784246,0.11028032612363475,0.008029297034431223,0.016113896123379406,0.01664630647622975,0.016498062291761127,0.020655642706242344,0.01482006347672364
53,0.002520544821938711,0.006310517879471651,0.002520544821938711,0.004366355389816735,0.005369090960840572,0.006885150125202087,0.050223689539880725,0.0016960294231909991,0.15182609707270603,0.006618002259398905,0.014983066313434821,0.003355601414079119,0.0,0.06042228850447106,0.1795522154605797,0.0033539140718699986,0.22229011955930744,0.025026446697366783,0.05065298123348963,0.09052778538424233,0.007840834763038134,0.006809520106450306,0.0011966842822767863,0.11276582277761575,0.0033819139718745247,0.018899486011000055,0.011791474898811879,0.030341548133947287,0.027909364192589034,0.06755998132426419,0.005116547069506771,0.016694810507232875,0.005043418536422041,0.017415583500946113,0.27255316980179073,0.03208258286406751,0.02271874945031253,0.005717563528431318,0.04396017766542271,0.05033714701559942,0.002100803336944238,0.004936312387624261,0.013787429354979385,0.007572869299538457,0.0023831014410368536,0.007884964616684517,0.005044099714133388,0.0034518379043965313,0.011757251795986716,0.0018536207049736748,0.005025183264921665,0.023516949193242355,0.02868755354379585,1.0,0.0032101026937450265,0.016763307764018277,0.00819408574865271,0.027019525740240476,0.004173320772666318,0.34217603126493773,0.005193935024941177,0.007274552092839729,0.020517057764710356,0.006537693039218787,0.17645504491659536,0.00749023980156917,0.012524194028700739,0.026571918661943812,0.004382698004374669,0.008108499842555586,0.0017204135036417822,0.006361404991309905,0.06464871205246878,0.007505421917014362,0.06061003166832187,0.009070725728204174,0.003117312020743007,0.008308206870644045,0.011536522031516117,0.012038466945088916,0.004987235100531566,0.008233318132633142,0.003065848500926007,0.006622396125705055,0.007214347920182101,0.013212276417573044,0.008552272284922533,0.006258957329771293,0.00030011592699842127,0.004406822571454954,0.006929895874979528,0.008193300697231976,0.1716617982953389,0.010895352193427136,0.1683329548951021,0.021735456528903057,0.0110233793401451,0.007863358358891279,0.14000960280036562,0.011012260978866994
54,0.04781524673916193,0.04975538028295665,0.04781524673916193,0.004273983104103308,0.04448166792528784,0.009517703401657194,0.006254434514694342,0.015249141599218427,0.0055741693423718135,0.025713542568238438,0.0016061568351889725,0.010825209003636798,0.017382997338274975,0.05215777937514936,0.04729115235450093,0.01673549418353237,0.01921551036939978,0.004501332236793135,0.021123728462667295,0.008743613764688685,0.03597115995357157,0.013339037847532664,0.001432788113409639,0.024088792760973282,0.012699908020316985,0.014873176972343033,0.0036800913229529655,0.002781951064014585,0.0,0.021514095819140273,0.009397650649949471,0.003384946161210765,0.015593189461438124,0.12254019710498473,0.010603749600195526,0.008763733322257737,0.02155328759973014,0.014070964600113202,0.006098699262708896,0.011520273511628099,0.014674807107630345,0.0168529373705421,0.02353583864794066,0.01525210860913279,0.03776880257533092,0.016614948497431836,0.009287135360094704,0.013704725765567053,0.03552149862595509,0.03263187381464894,0.022597518582468605,0.022439139656148854,0.02420118159772223,0.0032101026937450265,0.9999999999999998,0.0496621388050897,0.01043695500191254,0.04093558914263021,0.05617770102203051,0.0010049567360373053,0.04512777174593685,0.021266418820232016,0.07621271249774049,0.09907250373491405,0.0016195212580126905,0.012550268199423061,0.028186187647142234,0.010381361922642154,0.018558747708482693,0.02286992921013472,0.0035896195221527764,0.0030127133419720693,0.010421538216875411,0.029367017646170022,0.019914021172253996,0.0018933656128752884,0.0015048989679335815,0.02227449270224371,0.016814664302738515,0.015315362543926153,0.0365423396601993,0.007774830713738339,0.0020382960139834648,0.01630004990613987,0.04993904306211242,0.006320647741616972,0.02381449688832187,0.04408716722397091,0.0036153775936027385,0.013179290283893306,0.027990540100823406,0.00997544821434198,0.04679559162875708,0.019876057282416183,0.006445472255370341,0.018033905257499473,0.11724173855594068,0.024650485134555086,0.03460533539227742,0.0110379689347326
55,0.0015776302222247198,0.012783448157111348,0.0015776302222247198,0.011809995604744395,0.04957031618311952,0.0060174375297330175,0.0899918926008173,0.0,0.05633756267536581,0.007693728234164297,0.06397486622129642,0.0029030177916541475,0.001320579315764014,0.06790927669154616,0.00895355862609567,0.0,0.007122591907862717,0.014630312735836593,0.13258990157531714,0.0018535956527953822,0.017576363366060097,0.04364629835368748,0.01358433816820568,0.0016012659937345722,0.04552460398819715,0.01168240636425975,0.02477597470068548,0.013565632588499816,0.00233898023083758,0.1364209094430515,0.005644610522413466,0.011320093396567303,0.009084506109116512,0.006626911065344,0.009071001345380062,0.004263463545676065,0.09284089864734454,0.004675298889501591,0.0014665059551308552,0.18726494843254277,0.0017100461409963771,0.005414998055903907,0.010863849645309311,0.026201102430883902,0.013584012913644375,0.011480968591808586,0.010926618526966648,0.006801118656637122,0.015778331807415065,0.01842700869085389,0.005349953852076493,0.029793860974877955,0.026845584352644166,0.016763307764018277,0.0496621388050897,0.9999999999999998,0.011225896323236405,0.024983765106158067,0.008114707746043412,0.001246479538778122,0.035275631657296205,0.011136819261497741,0.026700844486625606,0.14630493525401755,0.16072726322407072,0.02026669625629944,0.13524612192022653,0.016819960728391443,0.015185575867619167,0.029329474342010945,0.0008313350233655656,0.003736763387227685,0.030080488352815897,0.007768044475597331,0.01317329775565956,0.022341530275401155,0.0011435728416298607,0.03038706640011315,0.011622749744124052,0.0062587805926964425,0.01766609535454619,0.0012075772915795583,0.02587803088111757,0.015889601730080912,0.012830635890425348,0.005175611539268958,0.010902214944533174,0.17517054817462416,0.0014614856653281663,0.04136849892958753,0.0014841530479918499,0.004532024975081638,0.018888177775813985,0.0028503317987521783,0.01199925116010439,0.019946288674244098,0.02439521716728347,0.007482066401550527,0.013973231886449514,0.009468771380695679
56,0.07740996123809185,0.13772042028315293,0.07740996123809185,0.034781238080975496,0.04749969376867494,0.21191917976305163,0.09992101963120247,0.0005908537270297852,0.17955551714612739,0.10243687144933353,0.017257244093096338,0.2044173321204381,0.009524611901671885,0.04856779303665008,0.037641392564296286,0.0010823589319725916,0.011958787264644282,0.04331179536758141,0.0040858460132645715,0.014720890700442059,0.03058020586632751,0.03784421166426795,0.011213985633496876,0.009532827700118294,0.016493695793235896,0.3851320714449048,0.023452984049987875,0.03384996489676311,0.0,0.0008589297526589994,0.08457172257799611,0.05724543567791919,0.11429150766219007,0.012044821533102884,0.0953880554587843,0.019017287611986514,0.024346929463232123,0.04633796845806731,0.03032987257123878,0.009550730049582448,0.03401826443871104,0.03135879317113102,0.036663448355223734,0.011325439170175674,0.04292907210985734,0.013403802255456154,0.05193617413595392,0.06288012665430388,0.02180228520148069,0.025965750783551175,0.036469953386507915,0.06465034308619565,0.06053452025810336,0.00819408574865271,0.01043695500191254,0.011225896323236405,1.0,0.11083930036666705,0.0354000967732765,0.00709881312623321,0.08286695166614894,0.22790798247423985,0.0997696103180773,0.019408878841792612,0.020383111526109277,0.0832825216713951,0.1082571157621018,0.030127116323616684,0.019220968559744093,0.19686381947521586,0.08847271072253751,0.08242709561624675,0.02635319759465884,0.06398366011500889,0.014514723959693832,0.09362321408724791,0.007078334481872121,0.024376882746896606,0.046132628454480545,0.02145642010166876,0.008264384576609735,0.008923878033066292,0.01014934908269417,0.04211810097389954,0.1249277519001146,0.009107522834454127,0.02423305502548372,0.3427254650151513,0.014993997708919314,0.1010550617209187,0.017563724528582784,0.028609715036376705,0.013769334312524946,0.15966245228618656,0.019004267079804005,0.07462398696821194,0.02215577640096781,0.024214264598706337,0.009352543178054978,0.00952816525189426
57,0.030934261653043305,0.038969471045151735,0.030934261653043305,0.001880436915916676,0.03727853221950014,0.04501093598631998,0.013544326432653724,0.04423341400710316,0.09015852922257989,0.03327825322049859,0.1931788023429252,0.05796645982337503,0.011595839968897102,0.13887872614888191,0.03831894721248717,0.05298008071615716,0.043581301753733974,0.025523416109681937,0.014711404647984688,0.06837476191094025,0.03627601908560301,0.042755919753322165,0.017489870975057057,0.046961156764703325,0.025655905186009548,0.07010945519608675,0.007899817218440103,0.043754208574098626,0.015912432724824326,0.016519319355539998,0.023686373757474045,0.09300731239924348,0.03922148912165991,0.016112517671251905,0.027341735899833762,0.03319364719293564,0.015554709335516205,0.0881823371446967,0.05836158352302892,0.16116136237673898,0.02105875093830804,0.03138208230953049,0.04155248851365037,0.0367339194257282,0.01704007696578603,0.03572836074663548,0.05632130166182559,0.09628658598992994,0.04005954538170016,0.23877138185949098,0.013136906139361932,0.019582722077777268,0.025039972535056288,0.027019525740240476,0.04093558914263021,0.024983765106158067,0.11083930036666705,0.9999999999999998,0.016123141683916282,0.06863019743022133,0.0567861410728856,0.09209831955965736,0.048091329453429955,0.009955414676778107,0.07324519228791812,0.0812632962417219,0.029348590838795985,0.008011408644948807,0.06148023353783754,0.00914922781622359,0.035009472115032865,0.056649435727482295,0.024114953388161185,0.010177192908318455,0.037498031555701056,0.06242697976596438,0.03144009499247517,0.033350478254231396,0.012399167515739934,0.03324571121036153,0.034511303537493085,0.09053065558226998,0.016329671796969973,0.02740858930488058,0.058125579287882624,0.026282422795968933,0.04297702308284851,0.025244359527514252,0.011133684680274406,0.07863419561154462,0.03621501997181145,0.041737482203631354,0.040772592471802656,0.014134749375529386,0.04050855305112274,0.10776797513559501,0.015044388475728105,0.012557744344522156,0.006135894344946349,0.04235588784728103
58,0.0034753861144430137,0.03234752555104807,0.0034753861144430137,0.023299306956400687,0.04288083564935038,0.02301656631339922,0.03334737181631025,0.005063584644662758,0.008626496067157137,0.010253332149600749,0.007454377623469752,0.01699364778554177,0.003976049274737553,0.02847140789212106,0.05580837341357902,0.004245736972158189,0.02273009307137857,0.04161975685770317,0.004940951332529284,0.010965158718408514,0.012108218420961893,0.1957942206724399,0.0038822487026413527,0.018451897054417632,0.005855011983847672,0.026972273319244688,0.0244619267295272,0.008706856031860881,0.003889795861346158,0.004105838711407791,0.034738262873599116,0.014268400166715179,0.02487491367867175,0.020382245516627095,0.0595786127076818,0.003845252383705752,0.01603467808073697,0.010832591056733126,0.015433030177057888,0.05449762257372541,0.011069812283674842,0.007477642669441526,0.013272041554085436,0.00893272902856254,0.010520261278993654,0.013210711380875182,0.008458960901924883,0.014384353631735864,0.01804859036226925,0.010835195712666732,0.0113349116566131,0.05715787394413376,0.04061533073857644,0.004173320772666318,0.05617770102203051,0.008114707746043412,0.0354000967732765,0.016123141683916282,0.9999999999999998,0.008693447698744392,0.019352352189054553,0.030878433350057466,0.019695156583406245,0.013202971276605765,0.018175444435892682,0.01499233110962207,0.018419299161226158,0.013806509907789503,0.006778683450376991,0.03834829408582579,0.024942754058957194,0.03275153455499956,0.009134662813985908,0.004803462055878032,0.010308331451719756,0.012352217380923245,0.00251976675981938,0.00642726374590937,0.01816319863396919,0.030721787443886324,0.004141779484614949,0.0069356280925572285,0.02231363759759133,0.018981572669044926,0.0324669304557585,0.00761755087587491,0.011075597981877575,0.04275226605573325,0.0013000453431719168,0.009200239219210966,0.0724600857900512,0.01244211794513468,0.1133912918255877,0.003824658841063342,0.012186032787514608,0.027620037051345008,0.03980527062532458,0.013512259262258713,0.017186199008173118,0.001125152004481146
59,0.005569344908928017,0.004649465875995193,0.005569344908928017,0.010365337058022672,0.005922660363574014,0.011499443975475266,0.07869671614672595,0.0,0.17282303348874598,0.0021907042075978763,0.022659842668179178,0.0032776713252362557,0.0,0.13266298879202007,0.11779379694507709,0.0005579938392099995,0.08901410796528822,0.0017112004818463902,0.042873311609904326,0.14357233207191378,0.017159268404131015,0.0016686523495258857,0.01515031925812798,0.07491448571537604,0.007001029589389786,0.007219530811432453,0.04461216367695423,0.016765489600777138,0.0,0.05367783761841889,0.003921835006634906,0.029626916657087624,0.009237626132367966,0.001230545957336997,0.20407195631817096,0.01987274736551539,0.0010204151389104636,0.0006487192617966309,0.10071646000587262,0.04812188139694828,0.0013793262057329697,0.005573050859365436,0.010662555110152721,0.01343132466646659,0.026295477179506192,0.002910519633548865,0.004944966493477323,0.0014425314039782351,0.001804248350113776,0.017136825265208256,0.00521978013960465,0.023419175206323913,0.008213284610944043,0.34217603126493773,0.0010049567360373053,0.001246479538778122,0.00709881312623321,0.06863019743022133,0.008693447698744392,1.0000000000000002,0.003856758750182474,0.008321697959248028,0.0035109457867635485,0.001571927581188169,0.14903726209235987,0.004805707797568066,0.012754755895802558,0.000851233619384365,0.0035559982293097902,0.03774780857385008,0.004330676234823891,0.017774921058065322,0.007940300085431581,0.001292625465115264,0.1456647056195675,0.011767123068413834,0.0010276146037116048,0.0019672514670341186,0.0014690968017479437,0.004590849733497745,0.0002702263018834719,0.001871368813887667,0.002612397863968559,0.009395499047044327,0.005187348729178268,0.0015638444496937987,0.0078080256354391185,0.0065725256559516585,0.0003549575275389864,0.019646605054930218,0.0024396729279785676,0.003058304908811937,0.15331295736046288,0.0011481865202246644,0.14276127302378336,0.003612524447404709,0.004013007099815007,0.00469192971165591,0.05184995325493782,0.0004366192609634833
60,0.09890539041700445,0.02095818861258627,0.09890539041700445,0.027318015287726278,0.029068272177591902,0.044691750633526345,0.026424088571392668,0.016243300912373207,0.0027142721363445765,0.009280225935311822,0.05114858342712498,0.010576008845325356,0.006720093498061244,0.0452877913620506,0.05316067118875133,0.01735782326164012,0.10580390758138591,0.023094894601232548,0.01706801982435471,0.003454971786190904,0.13146237267162356,0.01234230040369481,0.0071876625007051866,0.09782764031935391,0.04543803578901469,0.07216135813031514,0.017464538714869873,0.08585167880596446,0.019945575110360256,0.02007319716819117,0.03914038886345064,0.1700327766965115,0.0705588082160355,0.012067322789122396,0.018744972203512525,0.0651146807534064,0.04043879817428957,0.09395428043382743,0.13471063529105912,0.12719923734834904,0.03203240409401113,0.03957996948443716,0.11934523173655176,0.10677426819284017,0.06838292460966132,0.01954184353103568,0.06788268596104469,0.18895893677001607,0.03780230569175129,0.12349983875246827,0.01808085538343282,0.016240147899636705,0.03781391477869902,0.005193935024941177,0.04512777174593685,0.035275631657296205,0.08286695166614894,0.0567861410728856,0.019352352189054553,0.003856758750182474,0.9999999999999996,0.046983543906096416,0.04714865810527062,0.07093144603547726,0.005865115168941229,0.0945855735991733,0.05752881790009724,0.029463948567845427,0.11995408849547878,0.01741636496308706,0.028599944333768897,0.047191224568648556,0.10700915891679227,0.019148925061627433,0.013827251045110631,0.07727373495224564,0.0637359299551884,0.06900720898549866,0.010641588754108146,0.03997099600781731,0.008663352497139662,0.007487847392619621,0.014866829447479898,0.022298951599041942,0.023057739732201255,0.15482523996420525,0.05566377241155899,0.04439940555856543,0.013533010320413564,0.07225519451481369,0.06530582211330926,0.12855975416239596,0.014029549478805914,0.03469705805917993,0.03349747898631147,0.017484326658678162,0.03200283688852587,0.010084259771597407,0.019935902347555916,0.03512700889551128
61,0.054745263412551454,0.025133097996571645,0.054745263412551454,0.04303421275547008,0.02239308554373841,0.048477948866228436,0.021808848551771315,0.029049707899196482,0.10164606863812205,0.05034815915059695,0.01894605493374986,0.11195524209056235,0.017398659230561254,0.03143240508268155,0.04912674397333038,0.02537879829689343,0.050508771204146284,0.07769923501974692,0.007666510549784615,0.008659877483360216,0.04237961191610756,0.052570341698422146,0.001145303374595019,0.04526308893014476,0.005480095542269055,0.08912626239937851,0.02968162033229426,0.04268313772771627,0.005389007407654927,0.006689710428072621,0.1253548795260508,0.021603231184683498,0.022570797919833997,0.03131677894233512,0.020776440923687918,0.007015191113453445,0.007645639529984325,0.03331337626843105,0.2671625058023618,0.005315114133427379,0.02350315751019759,0.021675696853720065,0.03726197517871846,0.017302676125737083,0.017416753826050048,0.014774232480720436,0.03853255399687184,0.06742912677808592,0.03676173845810255,0.01766590578425947,0.026512008071337526,0.09533840337616291,0.02993342078467355,0.007274552092839729,0.021266418820232016,0.011136819261497741,0.22790798247423985,0.09209831955965736,0.030878433350057466,0.008321697959248028,0.046983543906096416,0.9999999999999998,0.02706114442949046,0.04249478189473213,0.023903083044104025,0.023314910004259917,0.07063728201187074,0.03830041978318208,0.038790371197433865,0.019349515708493054,0.08154112118527877,0.04027675775609586,0.05132923912038663,0.005246092587135195,0.0435971450870352,0.0479718095096006,0.007824983602938498,0.01708446196767449,0.01105612633115447,0.04571560143300338,0.017070314055020415,0.15022645804862778,0.007105806003706626,0.01565237746839925,0.026068601365438752,0.009054622592198408,0.03320868777662778,0.06193330740220058,0.007035364855660661,0.08556809841034485,0.026329811006034202,0.03990070993134057,0.030045462317643337,0.011675424493371578,0.013451010383305331,0.03570357001624671,0.07856869413602537,0.0208146830268335,0.009789134617251283,0.021301844564197377
62,0.04283581993828403,0.024108377775869088,0.04283581993828403,0.026739719256701582,0.03880845052575259,0.09124341869869682,0.0370548708242147,0.0,0.06148786685244782,0.03982748087283741,0.032043042630229085,0.05675852704638653,0.007141042911476161,0.016443928410747273,0.011522893701960139,0.0008861667099158456,0.02546575979507495,0.07672097000766753,0.020394299102979272,0.046410005496114945,0.019985803839709812,0.010508123466084663,0.003140136488844275,0.017858308222198256,0.019490457690928262,0.09465117310516452,0.0360889646689939,0.01881212743162449,0.005493539621761899,0.019941127601970834,0.10574189402477795,0.02900047927396049,0.08521245495908152,0.007007948789872646,0.031735000539755316,0.03385937942155827,0.05059811552894994,0.032604361821581065,0.0057955884430760645,0.020216126482305696,0.008293597052658037,0.01966538581266748,0.05701776332870661,0.025153166609091372,0.02045781499834277,0.01594278943050674,0.044234765803453195,0.031090016360182847,0.006770427768470664,0.027435792302253514,0.009206544725054583,0.10812110948413974,0.02801202827121449,0.020517057764710356,0.07621271249774049,0.026700844486625606,0.0997696103180773,0.048091329453429955,0.019695156583406245,0.0035109457867635485,0.04714865810527062,0.02706114442949046,1.0000000000000002,0.05669991370248077,0.031533108885122854,0.025685270576373872,0.044427692910600634,0.02022548413880588,0.02038229196279038,0.08420975147076211,0.10382470306080233,0.06233405324011911,0.044778511081589464,0.013272305939226276,0.01386371659285794,0.07346573297580575,0.010981062271559627,0.010400910735204917,0.04319848496933376,0.025000920526153176,0.011390394926820379,0.00629089938557712,0.011466532929048978,0.07060572046918609,0.025851312080550012,0.012504317906521933,0.016460580859904483,0.052682408328211514,0.00928384319778631,0.046342615811444984,0.03794199384255702,0.02704050160753489,0.034003302492963794,0.0023111018351655546,0.030758848882203992,0.036285409504397514,0.026195315758280095,0.007389426832238729,0.003442030007697373,0.015356682703521788
63,0.018214901358256673,0.023389678227204367,0.018214901358256673,0.047664546350189914,0.029183022213359996,0.03355777065971147,0.08219609274198404,0.029507625988379728,0.041397132194554445,0.002882753729009397,0.03811048786939751,0.010805653503235414,0.01119253374442575,0.032408538888433806,0.08772546260821353,0.029132280362529572,0.016143392871304476,0.05630186597980122,0.07788984852405524,0.0211425355079521,0.019501008893104677,0.023647799419153827,0.005510351745977879,0.03431976399532925,0.010882971354045331,0.023884080552801074,0.020430970430090435,0.01922861592602137,0.014742124694471108,0.07694227261431047,0.0313983728361051,0.031734818945615466,0.05835750940824044,0.0607026806366911,0.028355109994076554,0.006648929447012017,0.056003929646598075,0.0419815444920971,0.04106623596272141,0.11442794414358921,0.013266469289682085,0.04287224051386838,0.035941168220874044,0.029279073976906975,0.028569814328974687,0.0072501555084745276,0.013457242935220642,0.027992335476063154,0.029380699835232966,0.04487091513707571,0.004297611152134908,0.11681102114662917,0.013046532357048815,0.006537693039218787,0.09907250373491405,0.14630493525401755,0.019408878841792612,0.009955414676778107,0.013202971276605765,0.001571927581188169,0.07093144603547726,0.04249478189473213,0.05669991370248077,0.9999999999999996,0.07245332021125123,0.037942736443014005,0.059518354691618806,0.1387417094784812,0.022907848068852158,0.0736529534955684,0.02939901697860256,0.023295441598664472,0.027489286083627287,0.008317504092074044,0.006265659684619015,0.02468431297459933,0.007438545126582291,0.029388662231780865,0.03514172932375008,0.02112942058988179,0.04935011651021416,0.005961189615860542,0.018199430962144495,0.017052428555574997,0.02549682857341702,0.014506889213266266,0.021639438333292065,0.13803110650813954,0.005233539576360108,0.0133478864867327,0.0515092845079059,0.029131622216756723,0.033319565719092344,0.002828521696350417,0.005623643564064378,0.1149063699815893,0.052324610493985804,0.013084521489746204,0.07533800632746307,0.013346339922516371
64,0.022798806901462697,0.006491293944331331,0.022798806901462697,0.004601852219519649,0.017107206653139754,0.017644140341334123,0.09928819341300282,0.0006711937399865485,0.05968787869262748,0.15855488404647275,0.012736340958594244,0.08503306190555486,0.0027886726758504167,0.016262266723670645,0.0676648024440777,0.002128755925183709,0.04885956274561353,0.06143431606658574,0.12313194533501179,0.001888943667059342,0.02670320416435558,0.011274937475179589,0.01257066474547237,0.04269161864222645,0.015455756532329553,0.023942414051834848,0.05573757056509797,0.008220717926678315,0.0,0.13071499459174576,0.008829779482285739,0.02063110490598491,0.0078050654598463415,0.0019830658031380816,0.09879782576010382,0.08191631323798856,0.06547531667847045,0.01929784169409704,0.053556546946116106,0.2356943943717178,0.0036838732116009133,0.010882994045071401,0.02498850799014655,0.018409940574258054,0.001954130909894155,0.00756343607314701,0.005033598715968747,0.00654828330251732,0.009210192987279917,0.04821154587755107,0.005255440087510479,0.03940803786648857,0.012148530063600092,0.17645504491659536,0.0016195212580126905,0.16072726322407072,0.020383111526109277,0.07324519228791812,0.018175444435892682,0.14903726209235987,0.005865115168941229,0.023903083044104025,0.031533108885122854,0.07245332021125123,0.9999999999999997,0.00440220128662948,0.009167305360630932,0.07266358861530307,0.03608650842752191,0.016866980239314943,0.016535420260209148,0.008387325867777608,0.10754115048536501,0.0050160301714508105,0.0214279136662131,0.012241313036691289,0.0016560351665660677,0.004359217319961072,0.008820412681206336,0.013608747524490566,0.0009744222132583471,0.0041475863477322805,0.0025763748301080728,0.01659239854452559,0.0065152553547225866,0.013158176031263173,0.007401832011307581,0.08897244803409231,0.010364903750520264,0.0033777345070591623,0.0033889053833912426,0.018286533424346826,0.1722456329863625,0.0023829395858050778,0.06282114804266335,0.0525269072695045,0.006073840683549801,0.012566121693200375,0.029882787659147748,0.024185941286152358
65,0.1469087953213037,0.0749598646355771,0.1469087953213037,0.005496580479720757,0.029610832850886788,0.11246629050230003,0.06990578077524137,0.02643375451577399,0.0167351316937839,0.012138358107211337,0.07931549046661457,0.009761860805417964,0.0049508595057320215,0.010738365177138512,0.09444476219462979,0.029639797980346674,0.057504152135465586,0.01633420864714052,0.01187723039050751,0.016521060033011587,0.049485235268398264,0.017350526328181952,0.0010493979975405687,0.0284863358074449,0.023262639489630997,0.07919466687413856,0.02743247156194258,0.04579057625352328,0.012386952400368977,0.014152249687044588,0.02286894709744896,0.07068255527184336,0.058481587895829426,0.03310635111913587,0.029343827055558134,0.047873971793714366,0.05801615919448316,0.0281471204653922,0.011350337483758141,0.014296317452595589,0.007403538943536686,0.05645636038535717,0.07827665508171519,0.1477912575021361,0.029941057695899734,0.03453284301128022,0.029920396318435554,0.06688478896005061,0.03350525249276605,0.11263720294152034,0.010778521591541138,0.06767674725866125,0.026576439966144515,0.00749023980156917,0.012550268199423061,0.02026669625629944,0.0832825216713951,0.0812632962417219,0.01499233110962207,0.004805707797568066,0.0945855735991733,0.023314910004259917,0.025685270576373872,0.037942736443014005,0.00440220128662948,1.000000000000001,0.04300439145991401,0.07505389198242754,0.1413203847912004,0.04063121346514121,0.018206276778020676,0.03422946635201414,0.04314067529397722,0.01855083232771752,0.009735158350060346,0.05174628502858364,0.04863699999310706,0.14306399924286556,0.008902744935225245,0.04135528099899816,0.0410787389091642,0.004159285781609236,0.04440219951411206,0.0086217141482693,0.08069264772186106,0.06037074355662087,0.09182724327779532,0.07859269399274868,0.031799335093767894,0.07054996348354378,0.04838605391823187,0.07296265696824973,0.017262374691076526,0.01759319198583199,0.026854256731969135,0.025817998028964145,0.036389716137112844,0.014098469809051491,0.006293457361588971,0.014024159419979016
66,0.03153191629273203,0.03320335413590786,0.03153191629273203,0.14097932200766877,0.04460948962805016,0.03400755442744968,0.04031368964283349,0.01823638429243514,0.09222868081702203,0.05941273815753289,0.030704896385439703,0.09780873137521764,0.02167662674078198,0.033957785909848916,0.11460193317668964,0.017534916195991717,0.013880820441773425,0.17520998677208047,0.0050801375868883775,0.028968355230312662,0.08408533847277018,0.038887871716870685,0.021059239774160236,0.025128164688478206,0.03335634449925531,0.09009394288182376,0.018523124679783596,0.04109981661244554,0.0,0.004240557315994391,0.04414182619625426,0.028687510702370946,0.034793260038480774,0.017861080010741145,0.036853919948200003,0.009741966264364132,0.04578361779611578,0.0466349667857566,0.014536258480536557,0.013018505454217956,0.04086698595031114,0.053835704298730386,0.026173742952398535,0.03399625371650381,0.051842586247178045,0.007015396320912684,0.053906404143710056,0.05882771633947752,0.06321197832028051,0.059886776346065054,0.016525134041780545,0.09055124645998448,0.027958807457960894,0.012524194028700739,0.028186187647142234,0.13524612192022653,0.1082571157621018,0.029348590838795985,0.018419299161226158,0.012754755895802558,0.05752881790009724,0.07063728201187074,0.044427692910600634,0.059518354691618806,0.009167305360630932,0.04300439145991401,0.9999999999999992,0.026638108530235287,0.0483259844525999,0.04177910884833363,0.0566020114793934,0.041956142794534385,0.03231894871753788,0.011881540959571658,0.016727840047647772,0.04696983360033768,0.013704850972239786,0.0313624630103884,0.03740561791190236,0.026266195486818637,0.02144786291096708,0.016919186418338273,0.04830512964646274,0.017380270655908272,0.024348359755616725,0.03410163997147741,0.04371912323534882,0.09930930338384594,0.002087910484142605,0.02701623428124772,0.01426897618588269,0.02244909204661169,0.02145531476030451,0.02046636418442692,0.012541531918438587,0.013739743435707073,0.05783375277141281,0.017052954670641458,0.0167534476481221,0.01091201914333197
